text,label
Ok then i come n pick u at engin?,1
Which is why i never wanted to tell you any of this. Which is why im so short with you and onedge as of late.,1
Raviyog Peripherals bhayandar east,1
K actually can you guys meet me at the sunoco on howard? It should be right on the way,1
You have number new voicemail. Please call number,0
MOON has come to color your dreams STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night,1
Just finished eating. Got u a plate. NOT leftovers this time.,1
Thanx a lot,1
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and Im starving. Dont ask what I cooked.,1
Lol your right. What diet? Everyday I cheat anyway. Im meant to be a fatty emoji,1
Its a great day. Do have yourself a beautiful one.,1
What happened in interview?,1
Solve d Case : A Man Was Found Murdered On ltDECIMALgt . ltgt AfterNoon. number His wife called Police. number Police questioned everyone. number Wife: SirI was sleeping when the murder took place. number Cook: I was cooking. number Gardener: I was picking vegetables. number HouseMaid: I went number d post office. number Children: We went number play. number Neighbour: We went number a marriage. Police arrested d murderer Immediately. Whos It? Reply With Reason If U r Brilliant.,1
Badrith is only for chennai emoji i will surely pick for us emoji no competition for him.,1
I tot its my group mate Lucky i havent reply Wat time do need to leave,1
Hey you around? Ive got enough for a half the ten I owe you,1
Hey tmr maybe can meet you at yck,1
ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBERSO IS IT?T.B,1
They are just making it easy to pay back. I have ltgt yrs to say but i can pay back earlier. You get?,1
Not to worry. Im sure youll get it.,1
The gas station is like a block away from my house youll drive right by it since armenia ends at swann and you have to take howard,1
Someone U know has asked our dating service number contact you! Cant Guess who? CALL number NOW all will be revealed. POBox number LS number HB number p,0
Camera You are awarded a SiPix Digital Camera! call number fromm landline. Delivery within number days,0
My tuition is at number Hm we go for the number to number one? Do you mind?,1
Im not smoking while people use wylie smokes too much to justify ruining my shit,1
Dear good morning how you feeling dear,1
A little. Meds say take once every number hours. Its only been number but pain is back. So I took another. Hope I dont die,1
Beautiful tomorrow never comes When it comes its already TODAY In the hunt of beautiful tomorrow dont waste your wonderful TODAY GOODMORNING emoji,1
Dunno lei all decide lor. How abt leona? Oops i tot ben is going n i msg him.,1
Hi there. We have now moved in number our pub . Would be great number c u if u cud come up.,1
Todays Voda numbers ending number are selected to receive a ? number award. If you hava a match please call number quoting claim code number standard rates app,0
This message is free. Welcome to the new improved Sex Dogging club! To unsubscribe from this service reply STOP. msgs number p number only,0
Honeybee Said: Im d Sweetest in d World God Laughed amp Said: WaitU Havnt Met d Person Reading This Msg MORAL: Even GOD Can Crack Jokes! GMGNGEGN emoji,1
Just do what ever is easier for you,1
RCT THNQ Adrian for U text. Rgds Vatian,0
Stop calling everyone saying I might have cancer. My throat hurts to talk. I cant be answering everyones calls. If I get one more call Im not babysitting on Monday,1
Itll be tough but Ill do what I have to,1
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,1
Ee msg na poortiyagi odalebeku: Hanumanji number name number Hanuman number Bajarangabali number Maruti number Pavanaputra number Sankatmochan number Ramaduth number Mahaveer ee number name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri ! Maretare inde number dodda problum nalli siguviri idu matra ltgt true Dont neglet.,1
HI DARLIN I FINISH AT number DO U number number PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,1
Set a place for me in your heart and not in your mind as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!,1
But im surprised she still can guess right lor,1
Okie wan meet at bishan? Cos me at bishan now. Im not driving today.,1
Oh ho. Is this the first time u use these type of words,1
HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,1
I know you are serving. I mean what are you doing now.,1
Huh Hyde park not in mel ah opps got confused Anyway if tts e best choice den we juz have to take it,1
Oh gei. That happend to me in tron. Maybe ill dl it in number d when its out,1
FREE MESSAGE Activate your number FREE Text Messages by replying to this message with the word FREE For terms conditions visit www number .com,0
I know girls always safe and selfish know i got it pa. Thank you. good night.,1
No worries hope photo shoot went well. have a spiffing fun at workage.,1
Im freezing and craving ice. Fml,1
Kay Since we are out already,1
Eh sorry leh I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,1
Yo im right by yo work,1
Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,1
She said do u mind if I go into the bedroom for a minute ? OK I sed in a sexy mood. She came out number minuts latr wid a cake n My Wife,1
I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,1
Nope Juz off from work,1
Huh so fast Dat means u havent finished painting?,1
what number do u live at? Is it number ?,1
No we put party number days a week and study lightly I think we need to draw in some custom checkboxes so they know were hardcore,1
Sac will score big hundred.he is set batsman emoji,1
Send me yettys number pls.,1
How much it will cost approx . Per month.,1
Ok The theory test? when are going to book? I think its on number may. Coz thought wanna go out with jiayin. But she isnt free,1
You are being contacted by our dating service by someone you know! To find out who it is call from a land line number PoBox number W number TG number P,0
Thats fine have him give me a call if he knows what he wants or has any questions,1
Sorry got a late start were on the way,1
Then u go back urself lor,1
I AM AT THE GAS STATION. GO THERE.,1
K if u bored up just come to my home,1
Babe !!!! I LOVE YOU !!!! covers your face in kisses,1
Like I made him throw up when we were smoking in our friends car one time it was awesome,1
Still i have not checked it da. . .,1
You will go to walmart. I.ll stay.,1
I havent forgotten you i might have a couple bucks to send you tomorrow k? I love ya too,1
Oh great. I.ll disturb him more so that we can talk.,1
Reverse is cheating. That is not mathematics.,1
Ure welcome Caught u using broken english again,1
No problem baby. Is this is a good time to talk? I called and left a message.,1
Sorry Ill call later,1
Oh is it! Which brand?,1
Sorry i cant take your call right now. It so happens that there r number waxsto do wat you want. She can come and ill get her medical insurance. And shell be able to deliver and have basic care. Im currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,1
At what time are you coming.,1
Call him and say you not coming today ok and tell them not to fool me like this ok,1
I emailed yifeng my part oredi Can get it fr him,1
R u sure theyll understand that! Wine good idea just had a slurp!,1
Minimum walk is number miles a day.,1
Ok not a problem will get them a taxi. C ing tomorrow and tuesday. On tuesday think we r all going to the cinema.,1
Brainless Baby Doll :D) vehicle sariyag drive madoke barolla,1
I dont run away frm u I walk slowly amp it kills me that u dont care enough to stop me,1
Sorry I missed your call lets talk when you have the time. Im on number,0
Please attend the phone emoji,1
You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,1
No messages on her phone. Im holding it now,1
Can Im free,1
Yo my trip got postponed you still stocked up?,1
Sorry Ill call later,1
I am waiting for your call sir.,1
Hey what are you doing. Y no reply pa,1
Hey elaine is todays meeting still on?,1
Sorry ive not gone to that place. I.ll do so tomorrow. Really sorry.,1
Most of the tiime when i dont let you hug me its so i dont break into tears.,1
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,1
And now electricity just went out fml.,1
Looks like you found something to do other than smoke great job!,1
Also andros ice etc etc,1
emoji,1
Good afternon my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea,1
Yup. Wun believe wat? U really neva c e msg i sent shuhui?,1
Hows that watch resizing,1
Dear umma she called me now emoji,1
Just finished. Missing you plenty,1
complimentary number STAR Ibiza Holiday or currency number number cash needs your URGENT collection. number NOW from Landline not to lose out! Box number SK number WP number PPM number,0
