pirat,hirat,lvrat,unemp,chist,mhist,phist,selfemp,insurance,condomin,afam,single,hschool,deny
0.42,0.32,0.898203593,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.29,0.25,0.697247706,4.300000191,4,2,no,no,no,yes,yes,yes,yes,yes
0.32,0.27,0.8,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.35,0.21,0.877192982,3.200000048,2,1,no,no,no,no,no,yes,yes,no
0.43,0.24,0.765853659,4.300000191,2,1,no,no,no,no,no,no,yes,no
0.41,0.33,0.902857143,3.099999905,5,2,no,no,no,no,no,no,yes,no
0.37,0.09,0.703125,2,1,2,no,no,no,no,no,no,no,no
0.39,0.3,0.800380228,3.200000048,1,1,yes,yes,no,no,no,no,yes,no
0.46,0.27,0.84,5.300000191,5,2,no,no,no,no,no,yes,yes,yes
0.38,0.27,0.870503597,2,1,2,no,no,no,no,no,no,yes,no
0.33,0.3,0.46875,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.34,0.24,0.657276995,3.200000048,2,3,yes,no,no,no,no,no,yes,no
0.27,0.23,0.757575758,2,1,2,no,no,no,no,no,no,yes,yes
0.36,0.25,0.64516129,10.60000038,5,1,no,yes,no,no,no,no,yes,no
0.37,0.23,0.754807692,10.60000038,1,2,no,no,no,no,no,no,yes,no
0.25,0.18,0.718446602,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.35,0.25,0.704761905,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.26,0.23,0.514285714,10.60000038,1,2,no,no,no,no,no,no,yes,no
0.34,0.23,0.941176471,1.799999952,1,1,no,no,no,no,no,no,yes,no
0.330999985,0.253999996,0.848214286,3.900000095,3,2,no,no,no,yes,no,no,yes,no
0.375,0.292000008,0.916666667,4.300000191,1,1,no,no,no,no,no,no,yes,no
0.234300003,0.229300003,0.775,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.392000008,0.267999992,0.808383234,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.348499985,0.287000008,0.494565217,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.261000004,0.233999996,0.518207283,3.099999905,2,1,no,no,no,no,no,no,yes,no
0.322000008,0.231000004,0.941860465,3.099999905,6,2,no,no,no,no,no,yes,yes,yes
0.217000008,0.09,0.753012048,3.900000095,1,2,no,no,no,yes,no,no,yes,no
0.126000004,0.123999996,0.272727273,4.300000191,1,1,no,no,no,no,no,no,yes,no
0.312999992,0.248999996,0.731225296,3.099999905,3,1,no,no,no,no,no,no,yes,no
0.324000015,0.267000008,0.887323944,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.380999985,0.296000004,0.897435897,3.099999905,1,1,no,no,no,no,yes,no,yes,no
0.35,0.243999996,0.8,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.098999996,0.058000002,0.651567944,3.200000048,2,1,no,no,no,no,no,yes,yes,no
0.218999996,0.213999996,0.559322034,3.900000095,1,2,no,no,no,yes,no,yes,yes,no
0.385999985,0.28,0.78111588,3.099999905,1,1,no,no,yes,no,no,no,yes,no
0.362000008,0.257000008,0.872222222,3.099999905,2,3,no,no,no,no,no,no,yes,no
0.297000008,0.250200005,0.697761194,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.399000015,0.282999992,0.446808511,2,1,3,no,no,no,no,no,no,yes,no
0.287000008,0.268999996,0.93125,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.355999985,0.307000008,0.764444444,4.300000191,2,2,no,no,no,no,no,no,yes,no
0.347000008,0.202000008,0.7,4.300000191,1,2,no,no,no,no,no,no,yes,no
0.305,0.285,0.9375,3.900000095,2,2,no,no,no,no,no,yes,yes,no
0.296000004,0.233999996,0.508152174,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.372999992,0.315,0.765432099,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.236000004,0.211000004,0.779166667,3.200000048,1,1,no,no,no,no,no,yes,yes,no
0.334000015,0.296000004,0.895522388,3.200000048,3,1,no,no,no,no,no,no,yes,no
0.311000004,0.27,0.774603175,3.099999905,2,1,no,no,no,no,no,yes,yes,no
0.143000002,0.118999996,0.086956522,10.60000038,1,1,no,no,no,no,no,no,yes,no
0.292999992,0.282000008,0.778877888,1.799999952,1,1,no,no,no,no,no,no,yes,no
0.192999992,0.163999996,0.558558559,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.354799995,0.312000008,0.689655172,3.900000095,6,2,no,no,no,no,no,yes,yes,no
0.340999985,0.266000004,0.8984375,10.60000038,1,2,no,no,no,no,no,no,yes,no
0.370999985,0.242999992,0.896551724,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.34,0.292000008,0.893617021,10.60000038,3,2,no,yes,no,no,no,yes,yes,no
0.328800011,0.302399998,0.899742895,3.200000048,1,2,no,no,no,yes,yes,yes,yes,no
0.352000008,0.237000008,0.8,10.60000038,1,2,no,no,no,yes,no,no,yes,no
0.315100002,0.315100002,0.620689655,3.099999905,1,2,no,no,no,no,no,yes,yes,no
0.349599991,0.267900009,0.800884956,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.345,0.237999992,0.903508772,3.200000048,2,2,no,no,no,no,no,yes,yes,no
0.301000004,0.222999992,0.9,3.900000095,6,2,no,no,no,no,no,yes,yes,no
0.337000008,0.267999992,0.86013986,5.300000191,1,2,no,no,no,no,no,no,yes,no
0.311000004,0.305,0.718954248,10.60000038,1,2,no,no,no,no,no,yes,yes,no
0.377700005,0.264899998,0.798657718,10.60000038,6,2,no,no,no,no,no,yes,yes,no
0.320999985,0.247000008,0.8,5.300000191,5,2,no,no,no,no,no,no,yes,no
0.358100014,0.271399994,0.896551724,2,2,2,no,no,no,no,no,no,yes,no
0.327000008,0.283999996,0.731428571,4.300000191,2,1,no,no,no,no,no,no,yes,no
0.364000015,0.202999992,0.886138614,3.099999905,1,1,no,no,no,yes,no,no,yes,no
0.314899998,0.219300003,0.802469136,3.900000095,6,2,no,no,no,yes,no,no,yes,no
0.442000008,0.271299992,0.898089172,3.099999905,6,1,no,no,no,yes,no,yes,yes,yes
0.357999992,0.237999992,0.824817518,3.200000048,5,2,no,no,no,no,no,yes,yes,no
0.324000015,0.265,0.714626033,2,5,1,no,no,no,no,no,no,yes,no
0.384000015,0.263999996,0.814285714,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.387000008,0.213999996,0.689655172,3.099999905,3,2,no,no,no,no,no,yes,yes,no
0.361399994,0.288299999,0.692840679,3.200000048,1,2,yes,no,no,yes,no,no,yes,no
0.335999985,0.334000015,0.8,2,1,2,no,no,no,no,no,no,yes,no
0.347200012,0.307199993,0.76,3.200000048,2,1,no,no,no,yes,no,yes,yes,no
0.22,0.090100002,0.692913386,4.300000191,1,2,no,yes,no,yes,no,yes,yes,no
0.317199993,0.301900005,0.5,10.60000038,1,1,no,no,no,no,no,no,yes,no
0.517999992,0.377000008,0.76744186,3.099999905,1,2,no,no,yes,no,yes,yes,yes,yes
0.308799992,0.306499996,0.840560408,4.300000191,1,2,no,no,no,yes,no,yes,yes,no
0.329500008,0.274200001,0.468085106,3.099999905,6,1,no,no,no,no,no,no,yes,no
0.327999992,0.284500008,0.9,3.200000048,1,2,no,yes,no,no,no,no,yes,no
0.36,0.322000008,0.648648649,3.099999905,5,1,no,no,no,no,no,yes,yes,no
0.313999996,0.276000004,0.940789474,3.200000048,6,2,no,no,no,no,no,no,yes,no
0.387999992,0.273999996,0.709677419,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.370999985,0.192000008,0.902097902,3.200000048,2,2,no,no,no,yes,no,yes,yes,no
0.345,0.257999992,0.897196262,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.37,0.33,0.744525547,2,1,2,no,no,no,no,no,yes,yes,no
0.322900009,0.311000004,0.868965517,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.367000008,0.151000004,0.780821918,3.900000095,6,3,no,no,no,no,yes,no,yes,yes
0.297999992,0.198999996,0.81147541,10.60000038,5,2,no,no,no,no,no,no,yes,no
0.365999985,0.261000004,0.777202073,5.300000191,5,1,no,no,no,no,no,no,yes,no
0.288999996,0.23,0.801909308,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.370999985,0.22,0.700729927,10.60000038,3,1,no,yes,no,no,no,no,yes,no
0.32,0.246000004,0.946666667,2,4,2,no,no,no,no,no,no,yes,no
0.308999996,0.298999996,0.870967742,4.300000191,1,2,no,no,no,no,no,no,yes,no
0.354000015,0.276000004,0.835106383,4.300000191,6,1,no,no,no,no,no,no,yes,no
0.389000015,0.271000004,0.942028986,1.799999952,5,1,no,no,no,no,no,no,yes,no
0.307999992,0.243299999,0.804123711,3.900000095,6,2,no,no,no,yes,no,yes,yes,no
0.355999985,0.263999996,0.572972973,2,6,1,no,no,no,yes,no,yes,yes,no
0.317000008,0.222000008,0.608,3.200000048,3,1,no,no,no,no,no,no,yes,no
0.282000008,0.212999992,0.5,4.300000191,5,1,no,no,no,no,no,no,yes,no
0.296000004,0.208999996,0.901694915,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.367999992,0.266000004,0.897790036,2,1,2,no,no,no,no,no,no,yes,no
0.36,0.266000004,0.898989899,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.295,0.291000004,0.752941176,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.295599995,0.275400009,0.592592593,1.799999952,4,3,no,no,no,no,no,yes,yes,no
0.360999985,0.278999996,0.747826087,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.278999996,0.278999996,0.736111111,10.60000038,5,2,no,no,no,no,no,no,yes,no
0.292999992,0.287999992,0.8,3.200000048,1,2,no,no,no,no,yes,no,yes,no
0.372599983,0.275699997,0.75,2,5,2,no,no,no,no,no,no,yes,no
0.2775,0.2775,0.74556213,3.200000048,4,2,no,no,no,yes,no,no,yes,no
0.373100014,0.283799992,0.953191489,3.900000095,6,2,yes,no,no,no,no,no,yes,no
0.183999996,0.163999996,0.899122807,3.599999905,2,2,yes,no,no,yes,yes,no,yes,yes
0.320600014,0.279699993,0.886524823,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.365,0.28,0.803030303,3.200000048,1,2,yes,no,no,yes,no,no,yes,no
0.37,0.232000008,0.798418972,3.200000048,3,1,no,no,no,no,no,no,yes,no
0.318999996,0.292999992,0.655870445,2,6,1,no,no,no,no,no,no,yes,no
0.306499996,0.193099995,0.952380952,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.335999985,0.186000004,0.790575916,3.200000048,6,2,no,no,no,no,no,yes,yes,no
0.364000015,0.128000002,0.952380952,3.900000095,5,2,no,no,no,no,no,no,yes,no
0.302000008,0.158999996,0.9,3.200000048,5,2,no,no,no,no,no,no,yes,no
0.352700005,0.268400002,0.897959184,1.799999952,6,2,no,no,no,no,no,yes,yes,no
0.414700012,0.308799992,0.898305085,3.099999905,5,2,no,no,no,no,no,no,yes,no
0.156000004,0.153000002,0.498084291,5.300000191,1,1,no,no,no,no,no,no,yes,no
0.278999996,0.275,0.947826087,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.395999985,0.380999985,0.861111111,3.200000048,1,1,no,no,no,no,no,yes,yes,no
0.376699982,0.312399998,0.803278689,3.200000048,1,2,no,no,no,no,no,no,no,no
0.340999985,0.251000004,0.902439024,4.300000191,1,2,no,no,no,no,no,no,yes,no
0.155299997,0.133299999,0.594594595,3.200000048,2,2,no,no,no,yes,no,yes,yes,no
0.365999985,0.275,0.899328859,3.900000095,6,2,no,no,no,no,no,no,yes,no
0.37,0.246000004,0.895679648,10.60000038,1,1,no,no,no,no,no,yes,yes,no
0.357000008,0.298999996,0.75308642,2,1,2,no,no,no,no,no,yes,yes,no
0.277999992,0.218999996,0.6,3.200000048,1,1,no,no,no,no,no,yes,yes,no
0.338300018,0.268999996,0.92,3.900000095,6,4,yes,no,yes,no,no,no,yes,yes
0.298999996,0.267000008,0.489130435,3.900000095,1,1,no,no,no,no,no,no,yes,no
0.311000004,0.306000004,0.9,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.385,0.242000008,0.904,3.200000048,5,2,no,no,no,yes,no,no,yes,yes
0.359000015,0.267000008,0.557768924,3.900000095,1,2,no,no,no,no,yes,yes,yes,no
0.325,0.277900009,0.770833333,3.900000095,5,2,no,no,no,no,no,no,yes,no
0.347000008,0.205,0.90070922,3.900000095,1,2,no,no,no,no,no,no,yes,no
0.324000015,0.223099995,0.36875,4.300000191,1,2,no,no,no,yes,no,yes,yes,no
0.297000008,0.262999992,0.901408451,3.200000048,2,2,no,no,no,no,no,no,yes,no
0.175100002,0.171200008,0.753098178,4.300000191,6,2,no,no,no,yes,no,no,yes,no
0.368699989,0.267999992,0.8,3.200000048,2,2,no,no,no,no,no,no,yes,no
0.323800011,0.287299995,0.8,1.799999952,1,1,no,no,no,no,no,no,yes,no
0.310599995,0.301499996,0.903448276,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.355400009,0.275699997,0.950570342,10.60000038,1,2,no,no,no,no,no,no,yes,no
0.311000004,0.298999996,0.803278689,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.364000015,0.248999996,0.8,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.337999992,0.288999996,0.905405405,10.60000038,1,2,no,no,no,no,no,yes,yes,no
0.336500015,0.253799992,0.898305085,10.60000038,3,2,no,no,no,no,no,no,yes,no
0.225,0.21,0.857142857,3.900000095,2,1,no,no,no,yes,no,no,yes,no
0.324000015,0.156000004,0.721153846,3.200000048,1,2,no,no,no,yes,no,no,yes,no
0.323699989,0.300200005,0.88,3.900000095,1,2,no,no,no,no,no,yes,yes,no
0.25,0.18,0.880434783,10.60000038,2,1,no,no,no,no,yes,yes,yes,no
0.36,0.23,0.754545455,4.300000191,1,2,no,no,no,no,no,yes,yes,yes
0.35,0.23,0.75,3.200000048,2,1,no,yes,no,yes,no,no,yes,yes
0.35,0.27,0.4,3.900000095,1,1,no,no,no,no,yes,no,yes,no
0.35,0.28,0.8,1.799999952,1,2,no,no,no,no,no,yes,yes,no
0.333889999,0.254820004,0.6,5.300000191,1,1,no,no,no,no,no,no,yes,no
0.300799999,0.286399994,0.862068966,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.302999992,0.231299992,0.677966102,10.60000038,3,2,no,no,no,no,no,yes,yes,yes
0.345800018,0.268400002,0.797546012,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.397999992,0.312000008,0.703883495,3.200000048,2,1,no,no,no,no,no,no,yes,yes
0.169300003,0.095299997,0.8,3.099999905,1,1,no,no,no,no,no,no,yes,yes
0.340800018,0.308799992,0.883076923,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.363800011,0.289400005,0.899408284,3.099999905,2,2,no,no,no,no,no,no,yes,no
0.192700005,0.188239994,0.690909091,3.200000048,2,1,no,no,no,no,no,no,yes,yes
0.177700005,0.1254,0.675,4.300000191,3,1,no,yes,no,no,no,no,yes,no
0.36,0.25,0.8,3.099999905,3,2,no,yes,no,no,yes,no,yes,no
0.320499992,0.317000008,0.565217391,3.200000048,1,2,no,yes,no,yes,no,yes,yes,no
0.44,0.36,0.803418803,3.200000048,1,1,yes,no,no,no,no,no,yes,no
0.292099991,0.274899998,0.901960784,10.60000038,1,2,no,no,no,no,no,yes,yes,no
0.395,0.241399994,0.8,3.200000048,2,2,no,no,no,no,no,no,yes,no
0.37,0.284200001,0.833333333,3.900000095,2,1,no,no,no,no,no,no,yes,yes
0.44,0.39,0.898734177,3.900000095,6,2,yes,no,no,no,yes,no,yes,yes
0.37,0.29,0.504,1.799999952,6,2,yes,no,no,yes,yes,yes,yes,yes
0.293899994,0.245900002,0.953333333,3.200000048,5,2,no,no,no,yes,yes,yes,yes,no
0.444700012,0.360699997,0.865384615,3.900000095,2,1,no,no,no,no,no,no,yes,no
0.35,0.3,0.797752809,3.099999905,1,2,yes,no,no,yes,no,yes,yes,no
0.359000015,0.172700005,0.8,3.200000048,6,2,no,yes,no,no,no,yes,yes,no
0.39,0.26,0.793846154,3.099999905,1,1,no,no,no,no,no,yes,yes,no
0.34,0.33,0.9,5.300000191,1,2,yes,yes,no,no,no,no,yes,no
0.393600006,0.2575,0.798742138,3.200000048,1,2,yes,no,no,no,no,no,yes,no
0.31,0.31,0.897590361,3.900000095,4,2,yes,no,no,no,no,no,no,no
0.301599998,0.180900002,0.795180723,1.799999952,1,2,no,no,no,yes,no,yes,yes,no
0.427400017,0.352999992,0.797153025,1.799999952,5,2,yes,no,no,no,yes,no,yes,no
0.351399994,0.351399994,0.901754386,3.200000048,2,1,yes,no,no,no,no,no,yes,no
0.39,0.33,0.8,8.899999619,2,1,no,no,no,no,no,no,yes,no
0.349300003,0.194799995,1.2,3.099999905,1,1,no,no,no,no,no,no,yes,yes
0.372299995,0.295799999,0.902040816,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.335299988,0.245799999,0.876470588,3.099999905,1,1,no,no,no,yes,no,no,yes,no
0.388499985,0.265300007,0.8,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.420900002,0.301499996,0.771653543,5.300000191,1,1,no,no,no,no,no,no,yes,no
0.283999996,0.281399994,0.898550725,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.354000015,0.255699997,0.9,5.300000191,1,2,no,no,no,no,yes,no,yes,no
0.477799988,0.366199989,0.750649351,3.099999905,6,2,yes,no,no,no,no,no,yes,yes
0.409799995,0.314699993,0.82300885,3.900000095,1,2,no,no,no,yes,yes,no,yes,no
0.194400005,0.192600002,0.793442623,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.464500008,0.347000008,0.731182796,3.599999905,1,2,no,no,no,no,no,no,yes,no
0.341699982,0.253299999,0.753333333,2,1,1,no,no,no,no,no,yes,yes,no
0.317700005,0.297099991,0.902777778,3.099999905,1,1,no,no,no,no,yes,yes,yes,no
0.308299999,0.188500004,0.8,10.60000038,2,3,no,yes,no,no,yes,yes,yes,no
0.353699989,0.2825,0.89375,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.393800011,0.393800011,0.738461538,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.392200012,0.231100006,0.800865801,3.599999905,1,2,no,no,no,yes,no,no,yes,no
0.200499992,0.146000004,0.826771654,3.599999905,1,2,no,yes,no,no,yes,no,yes,no
0.479399986,0.468499985,0.666666667,4.300000191,4,2,no,no,no,yes,no,yes,yes,no
0.311499996,0.223099995,0.797385621,1.799999952,1,2,no,no,no,no,no,yes,yes,no
0.113500004,0.097799997,0.798941799,3.599999905,1,1,no,yes,no,no,no,no,yes,no
0.318899994,0.184099998,0.9,3.200000048,5,1,yes,no,no,no,yes,no,yes,yes
0.351699982,0.256100006,0.897810219,10.60000038,1,2,no,no,no,no,no,no,yes,no
0.244200001,0.195100002,0.802631579,1.799999952,1,1,no,no,no,yes,no,no,yes,no
0.318400002,0.235599995,0.307692308,3.599999905,1,2,no,no,no,yes,no,no,yes,no
0.192199993,0.177700005,0.897058824,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.421500015,0.382400017,0.876470588,4.300000191,1,1,no,no,no,yes,no,no,yes,no
0.339300003,0.211800003,0.859872611,3.599999905,2,2,no,no,no,no,no,no,yes,no
0.1079,0.088199997,0.685714286,3.599999905,1,1,no,yes,no,no,no,no,yes,no
0.267900009,0.103800001,0.905405405,3.200000048,1,2,no,no,no,yes,no,yes,yes,yes
0.358199997,0.280599995,0.898305085,3.599999905,5,2,yes,no,no,no,yes,no,yes,yes
0.367999992,0.282800007,0.9,5.300000191,1,2,no,no,no,yes,no,yes,yes,no
0.253799992,0.253799992,0.9,2,4,2,no,no,no,yes,no,yes,yes,no
0.295200005,0.271599998,0.802575107,3.200000048,3,2,yes,no,no,no,no,no,yes,no
0.293099995,0.1254,0.826446281,3.200000048,1,1,no,no,no,no,yes,no,yes,no
0.298799992,0.298799992,0.790123457,3.099999905,4,2,no,no,no,yes,no,yes,yes,no
0.337799988,0.226000004,0.8,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.368699989,0.298899994,0.902857143,3.599999905,1,2,no,no,no,no,no,no,yes,no
0.400900002,0.366699982,0.755395683,1.799999952,4,1,no,no,no,no,yes,yes,yes,no
0.35,0.35,0.868965517,3.599999905,1,2,no,no,no,no,no,no,yes,no
0.390499992,0.306100006,0.8,3.200000048,1,2,no,yes,no,yes,yes,yes,yes,no
0.400200005,0.279799995,0.901960784,3.099999905,2,2,no,no,no,no,no,yes,yes,no
0.395299988,0.312700005,0.888111888,3.599999905,1,2,no,no,no,yes,yes,no,yes,no
0.362999992,0.318199997,0.797297297,3.599999905,1,2,no,no,no,yes,yes,no,yes,no
0.367000008,0.327999992,0.897637795,3.599999905,3,2,yes,no,no,yes,no,no,no,yes
0.335900002,0.331100006,0.902857143,3.599999905,1,2,yes,no,no,yes,no,yes,yes,no
0.242299995,0.231499996,0.902654867,10.60000038,5,2,no,no,no,yes,no,yes,no,yes
0.247600002,0.204500008,0.899082569,3.599999905,2,2,no,no,no,no,no,no,yes,no
0.390499992,0.365200005,0.90212766,1.799999952,1,1,no,no,no,yes,no,no,yes,no
0.322200012,0.242199993,0.757575758,3.099999905,4,1,no,no,no,no,no,no,yes,no
0.321699982,0.315300007,0.903225806,3.599999905,1,2,no,no,no,yes,no,yes,yes,no
0.426599998,0.299200001,0.780487805,3.200000048,1,2,no,no,no,yes,yes,yes,yes,no
0.309400005,0.283099995,0.705882353,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.337200012,0.289099998,1,3.099999905,4,2,no,no,no,yes,no,no,yes,no
0.26,0.19,0.870588235,3.599999905,4,1,no,no,no,yes,no,yes,yes,no
0.358300018,0.295599995,0.903448276,3.200000048,1,2,no,no,no,no,yes,no,yes,no
0.3525,0.263400002,0.387096774,3.599999905,2,2,no,yes,no,no,no,no,yes,no
0.283099995,0.151000004,0.72,3.599999905,2,1,no,yes,no,no,no,yes,yes,no
0.320699997,0.296200008,0.8,4.300000191,2,2,no,no,no,no,no,no,yes,no
0.431500015,0.343899994,0.864197531,2,2,2,no,no,no,yes,no,no,yes,yes
0.320699997,0.252199993,0.9,5.300000191,1,2,no,no,no,yes,yes,yes,yes,yes
0.319599991,0.309899998,0.684848485,3.900000095,1,1,no,no,no,yes,no,yes,yes,no
0.399599991,0.265799999,0.9,3.599999905,2,3,yes,no,no,no,no,no,yes,yes
0.321100006,0.201800003,0.8984375,3.599999905,1,2,no,no,no,no,no,no,yes,no
0.384000015,0.233500004,0.753333333,3.599999905,4,1,no,no,no,yes,no,yes,yes,no
0.19,0.08,0.754545455,1.799999952,1,2,no,yes,no,yes,no,yes,yes,yes
0.04,0.03,0.666666667,4.300000191,1,2,no,no,no,no,no,yes,yes,yes
0.346599998,0.265799999,1.048,3.599999905,1,2,no,no,no,no,no,yes,yes,yes
0.484000015,0.472000008,1,3.200000048,5,2,yes,yes,no,yes,no,no,yes,yes
0.328699989,0.288899994,0.907692308,3.599999905,1,2,no,no,no,yes,no,yes,yes,no
0.286599998,0.199200001,0.796610169,1.799999952,6,1,yes,no,no,no,yes,no,yes,yes
0.315799999,0.169099998,0.649746193,1.799999952,1,2,no,no,no,yes,no,no,yes,no
0.419099998,0.359900017,0.794520548,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.377900009,0.228600006,0.898809524,2,1,2,no,no,no,yes,no,yes,yes,no
0.44,0.36,0.748201439,3.599999905,1,2,no,no,no,yes,yes,yes,yes,yes
0.322099991,0.322099991,0.902777778,3.200000048,4,2,yes,no,no,yes,yes,yes,yes,yes
0.373300018,0.273199997,0.75,3.099999905,5,1,no,yes,no,yes,no,no,yes,no
0.292000008,0.207399998,0.892857143,2,5,2,no,no,no,yes,no,no,yes,yes
0.303099995,0.290400009,0.903225806,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.307099991,0.24,0.666666667,3.200000048,5,3,no,no,no,no,no,no,yes,no
0.32,0.25,0.745762712,4.300000191,5,2,no,no,no,no,yes,no,yes,no
0.331800003,0.311800003,0.797979798,3.599999905,2,1,no,no,no,no,no,no,yes,no
0.338699989,0.293600006,0.537931034,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.319400005,0.293600006,0.603773585,3.200000048,1,2,no,no,no,yes,no,no,yes,no
0.291700001,0.250599995,0.694444444,4.300000191,1,1,no,yes,no,no,no,no,yes,no
0.329500008,0.268099995,0.824817518,3.900000095,1,2,no,no,no,yes,no,no,yes,no
0.382999992,0.284400005,0.797235023,3.200000048,3,1,no,no,no,no,no,no,yes,no
0.254200001,0.202999992,0.953488372,3.200000048,6,2,no,no,no,no,yes,no,yes,yes
0.316000004,0.288899994,0.63125,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.372599983,0.279559994,0.8,4.300000191,1,2,no,no,no,no,no,no,yes,no
0.358300018,0.233899994,0.724191046,3.200000048,2,2,no,no,no,yes,no,yes,yes,no
0.33,0.29,0.799410029,4.300000191,2,1,yes,no,no,no,no,no,yes,no
0.380099983,0.213099995,0.753846154,3.200000048,1,1,no,no,no,no,yes,yes,yes,no
0.316800003,0.238799992,0.748603352,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.385200005,0.219200001,0.929032258,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.345299988,0.176299992,0.754237288,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.296700001,0.282600002,0.891891892,4.300000191,2,2,no,no,no,no,no,no,yes,no
0.275799999,0.211000004,0.755555556,4.300000191,1,2,no,no,no,yes,no,no,yes,no
0.400900002,0.251299992,0.747081712,3.099999905,3,2,no,no,no,yes,yes,no,yes,no
0.355600014,0.250400009,0.647439694,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.302199993,0.177199993,0.734693878,1.799999952,2,1,no,no,no,no,no,yes,yes,no
0.218500004,0.197000008,0.7960199,3.099999905,1,2,no,no,no,yes,no,no,yes,no
0.262999992,0.247999992,0.8,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.322999992,0.266200008,0.747747748,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.355600014,0.296200008,0.798742138,3.099999905,4,2,no,no,no,no,no,no,yes,no
0.307999992,0.307999992,0.79713035,2,1,2,no,no,no,no,no,no,yes,no
0.276000004,0.264099998,0.8,1.799999952,1,1,no,no,no,yes,no,yes,yes,no
0.365600014,0.302399998,0.8,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.332299995,0.330099983,0.536363636,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.2875,0.222800007,0.676190476,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.262199993,0.255799999,0.639215686,3.099999905,1,1,no,no,no,yes,no,no,yes,no
0.352900009,0.276700001,0.841666667,3.099999905,1,2,no,no,no,yes,no,yes,yes,no
0.353400002,0.274400005,0.796551724,1.799999952,3,1,yes,no,no,no,no,no,yes,no
0.301000004,0.278299999,0.316091954,1.799999952,1,2,no,no,no,no,no,yes,yes,no
0.372700005,0.267800007,0.8,3.900000095,1,2,no,no,no,no,yes,no,yes,no
0.35,0.15,0.534285714,3.200000048,3,1,no,no,no,yes,no,yes,yes,no
0.35,0.34,0.744827586,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.17,0.13,0.461538462,3.599999905,3,1,no,no,no,no,no,no,yes,no
0.17,0.16,0.544444444,3.200000048,1,1,no,yes,no,yes,no,yes,yes,no
0.3,0.23,0.595652174,3.099999905,2,1,no,no,no,no,no,no,yes,no
0.34,0.3,0.748,1.799999952,1,1,no,no,no,no,no,no,yes,no
0.5,0.23,0.507936508,3.200000048,3,1,yes,no,no,no,no,yes,yes,yes
0.21,0.09,0.746666667,10.60000038,1,2,no,no,no,yes,no,yes,yes,no
